date,tmin_C,tmean_C,tmax_C,rh_pct,precip_mm,wind_m_s,station_id
2021-07-11 00:00:00-05:00,28.14,32.71,35.38,76.3,0.0,3.37,MiraCielo_002
2021-07-12 00:00:00-05:00,28.42,31.71,35.99,70.8,0.0,2.27,MiraCielo_002
2021-07-13 00:00:00-05:00,27.35,31.27,36.43,82.6,0.0,5.41,MiraCielo_002
2021-07-14 00:00:00-05:00,27.13,30.48,34.88,71.6,0.0,3.51,MiraCielo_002
2021-07-15 00:00:00-05:00,27.78,30.84,35.37,78.1,0.0,3.55,MiraCielo_002
2021-07-16 00:00:00-05:00,24.4,29.11,32.16,73.5,0.0,3.12,MiraCielo_002
2021-07-17 00:00:00-05:00,26.24,30.47,34.53,83.2,0.0,3.37,MiraCielo_002
2021-07-18 00:00:00-05:00,26.93,31.28,36.31,76.0,0.0,0.09,MiraCielo_002
2021-07-19 00:00:00-05:00,26.27,30.78,35.18,80.4,0.0,2.97,MiraCielo_002
2021-07-20 00:00:00-05:00,26.6,30.76,34.85,70.1,0.0,3.68,MiraCielo_002
2021-07-21 00:00:00-05:00,26.81,29.98,34.51,72.8,0.0,4.54,MiraCielo_002
2021-07-22 00:00:00-05:00,25.48,29.65,33.85,80.4,0.0,5.32,MiraCielo_002
2021-07-23 00:00:00-05:00,25.68,29.51,34.57,84.5,0.0,4.02,MiraCielo_002
2021-07-24 00:00:00-05:00,26.53,30.38,34.58,80.0,15.55,3.03,MiraCielo_002
2021-07-25 00:00:00-05:00,28.29,31.53,35.5,91.3,0.0,2.88,MiraCielo_002
2021-07-26 00:00:00-05:00,26.79,29.59,32.65,81.8,0.0,2.03,MiraCielo_002
2021-07-27 00:00:00-05:00,27.09,30.64,35.73,77.2,0.0,3.4,MiraCielo_002
2021-07-28 00:00:00-05:00,26.14,30.57,33.73,75.3,0.0,4.98,MiraCielo_002
2021-07-29 00:00:00-05:00,27.69,31.64,35.85,88.2,0.0,2.39,MiraCielo_002
2021-07-30 00:00:00-05:00,25.07,30.5,35.22,82.2,0.0,3.0,MiraCielo_002
2021-07-31 00:00:00-05:00,24.71,28.66,34.27,74.3,0.0,2.02,MiraCielo_002
2021-08-01 00:00:00-05:00,28.8,32.96,37.16,73.5,1.0,3.94,MiraCielo_002
2021-08-02 00:00:00-05:00,27.52,31.54,36.79,73.6,0.0,4.17,MiraCielo_002
2021-08-03 00:00:00-05:00,27.76,30.91,34.93,80.7,0.0,2.04,MiraCielo_002
2021-08-04 00:00:00-05:00,25.62,29.6,33.09,68.6,0.0,3.44,MiraCielo_002
2021-08-05 00:00:00-05:00,26.72,29.86,36.35,74.7,0.0,0.0,MiraCielo_002
2021-08-06 00:00:00-05:00,24.55,28.5,31.4,79.6,0.0,2.5,MiraCielo_002
2021-08-07 00:00:00-05:00,27.16,29.76,36.39,78.1,0.0,4.21,MiraCielo_002
2021-08-08 00:00:00-05:00,26.38,30.32,35.79,75.3,0.0,2.28,MiraCielo_002
2021-08-09 00:00:00-05:00,25.92,30.03,33.52,82.2,0.0,1.37,MiraCielo_002
2021-08-10 00:00:00-05:00,27.94,32.12,36.7,82.3,0.0,3.56,MiraCielo_002
2021-08-11 00:00:00-05:00,27.92,30.77,33.51,76.9,0.0,2.68,MiraCielo_002
2021-08-12 00:00:00-05:00,26.7,31.09,35.62,75.1,0.0,3.02,MiraCielo_002
2021-08-13 00:00:00-05:00,25.99,30.51,34.8,83.5,0.0,3.17,MiraCielo_002
2021-08-14 00:00:00-05:00,26.78,30.01,34.79,77.4,0.0,3.8,MiraCielo_002
2021-08-15 00:00:00-05:00,25.52,30.31,33.94,78.5,0.0,3.99,MiraCielo_002
2021-08-16 00:00:00-05:00,23.18,27.33,31.47,83.2,0.0,3.23,MiraCielo_002
2021-08-17 00:00:00-05:00,25.39,29.34,33.77,72.0,0.0,4.1,MiraCielo_002
2021-08-18 00:00:00-05:00,23.46,27.92,31.48,75.5,0.0,2.78,MiraCielo_002
2021-08-19 00:00:00-05:00,22.83,28.12,33.39,77.1,0.0,3.15,MiraCielo_002
2021-08-20 00:00:00-05:00,27.03,30.91,35.03,90.2,23.74,2.84,MiraCielo_002
2021-08-21 00:00:00-05:00,24.53,28.13,32.44,71.3,0.0,1.51,MiraCielo_002
2021-08-22 00:00:00-05:00,22.11,27.78,31.03,79.1,0.0,4.44,MiraCielo_002
2021-08-23 00:00:00-05:00,25.91,29.77,32.29,73.6,0.0,2.87,MiraCielo_002
2021-08-24 00:00:00-05:00,24.87,29.16,31.95,92.8,0.0,4.56,MiraCielo_002
2021-08-25 00:00:00-05:00,25.85,29.72,34.25,80.6,0.0,3.31,MiraCielo_002
2021-08-26 00:00:00-05:00,28.51,31.23,34.51,73.4,0.0,3.27,MiraCielo_002
2021-08-27 00:00:00-05:00,25.99,29.74,34.4,69.2,0.0,3.85,MiraCielo_002
2021-08-28 00:00:00-05:00,22.24,27.13,32.62,82.8,0.0,3.13,MiraCielo_002
2021-08-29 00:00:00-05:00,26.69,30.04,34.74,80.4,0.0,2.12,MiraCielo_002
2021-08-30 00:00:00-05:00,23.54,28.6,32.98,83.1,0.0,2.65,MiraCielo_002
2021-08-31 00:00:00-05:00,24.38,28.99,33.59,73.3,1.0,4.09,MiraCielo_002
2021-09-01 00:00:00-05:00,23.55,26.74,31.74,90.6,0.0,3.6,MiraCielo_002
2021-09-02 00:00:00-05:00,26.23,29.26,33.54,79.9,0.0,1.87,MiraCielo_002
2021-09-03 00:00:00-05:00,24.01,27.03,31.63,82.0,0.0,3.14,MiraCielo_002
2021-09-04 00:00:00-05:00,25.49,29.16,32.65,83.2,0.0,1.73,MiraCielo_002
2021-09-05 00:00:00-05:00,24.46,27.58,30.71,80.1,0.0,2.91,MiraCielo_002
2021-09-06 00:00:00-05:00,24.27,29.25,32.79,87.4,0.0,3.92,MiraCielo_002
2021-09-07 00:00:00-05:00,23.7,26.76,30.46,76.4,0.0,2.14,MiraCielo_002
2021-09-08 00:00:00-05:00,23.08,26.37,30.04,85.7,0.0,2.7,MiraCielo_002
2021-09-09 00:00:00-05:00,22.3,27.52,32.55,87.6,0.0,1.77,MiraCielo_002
2021-09-10 00:00:00-05:00,24.63,28.42,29.97,85.9,0.0,3.47,MiraCielo_002
2021-09-11 00:00:00-05:00,22.31,26.65,30.46,88.3,0.0,2.96,MiraCielo_002
2021-09-12 00:00:00-05:00,23.82,28.19,32.86,75.4,33.86,2.1,MiraCielo_002
2021-09-13 00:00:00-05:00,26.09,28.93,33.56,82.7,0.0,3.26,MiraCielo_002
2021-09-14 00:00:00-05:00,21.57,26.21,29.48,82.3,0.0,2.77,MiraCielo_002
2021-09-15 00:00:00-05:00,23.48,27.97,33.54,80.3,0.0,3.35,MiraCielo_002
2021-09-16 00:00:00-05:00,23.78,28.3,31.06,83.6,0.0,1.78,MiraCielo_002
2021-09-17 00:00:00-05:00,23.89,27.35,31.03,87.1,0.0,2.44,MiraCielo_002
2021-09-18 00:00:00-05:00,23.17,27.4,31.13,75.5,0.0,2.95,MiraCielo_002
2021-09-19 00:00:00-05:00,21.88,25.74,29.45,72.7,0.0,3.56,MiraCielo_002
2021-09-20 00:00:00-05:00,23.8,27.88,33.1,78.7,0.0,1.73,MiraCielo_002
2021-09-21 00:00:00-05:00,23.97,27.35,31.36,65.0,1.0,2.93,MiraCielo_002
2021-09-22 00:00:00-05:00,23.53,27.38,31.67,79.5,0.0,3.89,MiraCielo_002
2021-09-23 00:00:00-05:00,24.82,29.6,34.39,88.5,0.0,2.87,MiraCielo_002
2021-09-24 00:00:00-05:00,24.34,26.8,30.22,71.4,1.0,2.45,MiraCielo_002
2021-09-25 00:00:00-05:00,23.65,27.36,31.22,77.5,1.0,2.21,MiraCielo_002
2021-09-26 00:00:00-05:00,23.93,28.44,33.95,73.2,0.0,2.23,MiraCielo_002
2021-09-27 00:00:00-05:00,23.63,26.76,31.1,82.4,1.0,3.05,MiraCielo_002
2021-09-28 00:00:00-05:00,21.56,25.88,28.89,83.8,0.0,0.62,MiraCielo_002
2021-09-29 00:00:00-05:00,22.76,27.14,30.37,80.1,3.0,2.2,MiraCielo_002
2021-09-30 00:00:00-05:00,21.88,25.76,30.56,75.9,4.0,3.26,MiraCielo_002
2021-10-01 00:00:00-05:00,23.7,27.94,30.93,81.1,0.0,3.62,MiraCielo_002
2021-10-02 00:00:00-05:00,21.74,27.05,30.62,87.4,0.0,1.77,MiraCielo_002
2021-10-03 00:00:00-05:00,21.85,25.32,29.5,85.3,0.0,2.11,MiraCielo_002
2021-10-04 00:00:00-05:00,21.89,24.78,28.79,77.6,2.0,2.88,MiraCielo_002
2021-10-05 00:00:00-05:00,22.72,26.38,31.72,78.0,0.0,3.48,MiraCielo_002
2021-10-06 00:00:00-05:00,23.22,26.43,28.22,77.9,0.0,2.39,MiraCielo_002
2021-10-07 00:00:00-05:00,20.24,24.55,28.98,82.9,0.0,2.66,MiraCielo_002
2021-10-08 00:00:00-05:00,23.27,26.91,30.65,71.7,2.0,3.17,MiraCielo_002
2021-10-09 00:00:00-05:00,22.2,26.69,31.87,83.2,1.0,1.53,MiraCielo_002
2021-10-10 00:00:00-05:00,21.99,26.22,30.01,76.7,0.0,4.59,MiraCielo_002
2021-10-11 00:00:00-05:00,23.19,26.64,30.46,78.3,1.0,2.89,MiraCielo_002
2021-10-12 00:00:00-05:00,21.21,24.47,28.47,75.5,0.0,2.41,MiraCielo_002
2021-10-13 00:00:00-05:00,21.58,24.47,27.87,84.3,2.0,4.05,MiraCielo_002
2021-10-14 00:00:00-05:00,20.35,25.2,28.66,76.3,0.0,2.94,MiraCielo_002
2021-10-15 00:00:00-05:00,20.25,24.67,28.54,74.1,0.0,2.61,MiraCielo_002
2021-10-16 00:00:00-05:00,22.29,25.96,31.44,76.4,0.0,3.21,MiraCielo_002
2021-10-17 00:00:00-05:00,21.76,26.25,29.81,73.3,2.0,2.85,MiraCielo_002
2021-10-18 00:00:00-05:00,21.25,24.36,27.75,85.0,0.0,2.12,MiraCielo_002
2021-10-19 00:00:00-05:00,20.79,24.09,27.73,73.1,0.0,3.97,MiraCielo_002
2021-10-20 00:00:00-05:00,22.87,26.09,30.09,79.5,1.0,1.15,MiraCielo_002
2021-10-21 00:00:00-05:00,19.59,23.81,29.42,75.8,1.0,2.35,MiraCielo_002
2021-10-22 00:00:00-05:00,21.06,24.57,27.88,89.1,1.0,4.84,MiraCielo_002
2021-10-23 00:00:00-05:00,20.79,23.63,29.88,82.2,0.0,2.92,MiraCielo_002
2021-10-24 00:00:00-05:00,19.99,24.06,28.47,75.8,0.0,1.06,MiraCielo_002
2021-10-25 00:00:00-05:00,18.43,22.89,25.99,80.6,2.0,4.04,MiraCielo_002
2021-10-26 00:00:00-05:00,22.28,26.17,29.68,74.1,1.0,2.49,MiraCielo_002
2021-10-27 00:00:00-05:00,20.86,25.77,28.03,83.5,50.84,1.63,MiraCielo_002
2021-10-28 00:00:00-05:00,18.88,23.52,27.62,80.5,2.0,3.96,MiraCielo_002
2021-10-29 00:00:00-05:00,20.08,24.98,29.92,81.9,2.0,4.01,MiraCielo_002
2021-10-30 00:00:00-05:00,18.0,22.63,26.66,73.7,1.0,4.37,MiraCielo_002
2021-10-31 00:00:00-05:00,20.84,25.03,29.75,71.0,4.0,1.73,MiraCielo_002
2021-11-01 00:00:00-05:00,20.15,23.16,27.54,69.3,3.0,2.65,MiraCielo_002
2021-11-02 00:00:00-05:00,,,,,,,MiraCielo_002
2021-11-03 00:00:00-05:00,,,,,,,MiraCielo_002
2021-11-04 00:00:00-05:00,,,,,,,MiraCielo_002
2021-11-05 00:00:00-05:00,,,,,,,MiraCielo_002
2021-11-06 00:00:00-05:00,,,,,,,MiraCielo_002
2021-11-07 00:00:00-05:00,,,,,,,MiraCielo_002
2021-11-08 00:00:00-05:00,,,,,,,MiraCielo_002
2021-11-09 00:00:00-05:00,,,,,,,MiraCielo_002
2021-11-10 00:00:00-05:00,,,,,,,MiraCielo_002
2021-11-11 00:00:00-05:00,,,,,,,MiraCielo_002
2021-11-12 00:00:00-05:00,,,,,,,MiraCielo_002
2021-11-13 00:00:00-05:00,19.37,23.77,27.29,75.8,1.0,2.94,MiraCielo_002
2021-11-14 00:00:00-05:00,19.76,23.41,27.57,79.8,5.0,2.17,MiraCielo_002
2021-11-15 00:00:00-05:00,20.03,23.39,28.23,70.3,0.0,1.6,MiraCielo_002
2021-11-16 00:00:00-05:00,18.57,22.92,23.96,82.7,4.0,2.12,MiraCielo_002
2021-11-17 00:00:00-05:00,22.55,25.96,29.0,74.0,2.0,3.07,MiraCielo_002
2021-11-18 00:00:00-05:00,17.78,23.49,29.25,71.6,2.0,1.37,MiraCielo_002
2021-11-19 00:00:00-05:00,18.84,23.29,28.23,72.2,2.0,3.1,MiraCielo_002
2021-11-20 00:00:00-05:00,19.68,24.22,29.16,74.4,4.0,1.14,MiraCielo_002
2021-11-21 00:00:00-05:00,18.45,22.38,25.53,71.3,2.0,1.7,MiraCielo_002
2021-11-22 00:00:00-05:00,15.96,21.45,26.76,79.9,2.0,3.52,MiraCielo_002
2021-11-23 00:00:00-05:00,20.63,24.04,27.3,71.6,6.0,2.31,MiraCielo_002
2021-11-24 00:00:00-05:00,17.89,22.5,26.58,81.9,3.0,3.05,MiraCielo_002
2021-11-25 00:00:00-05:00,21.56,24.49,29.12,74.9,5.0,2.74,MiraCielo_002
2021-11-26 00:00:00-05:00,18.54,24.37,29.12,72.3,5.0,4.51,MiraCielo_002
2021-11-27 00:00:00-05:00,15.33,19.98,24.43,73.7,3.0,2.95,MiraCielo_002
2021-11-28 00:00:00-05:00,19.56,22.81,26.63,71.6,40.26,1.67,MiraCielo_002
2021-11-29 00:00:00-05:00,19.56,23.98,26.31,77.8,6.0,3.47,MiraCielo_002
2021-11-30 00:00:00-05:00,15.69,20.54,24.61,74.3,3.0,1.64,MiraCielo_002
2021-12-01 00:00:00-05:00,19.76,23.04,25.09,84.2,1.0,3.89,MiraCielo_002
2021-12-02 00:00:00-05:00,19.73,23.36,27.87,63.6,2.0,3.67,MiraCielo_002
2021-12-03 00:00:00-05:00,19.26,22.47,25.58,84.3,2.0,3.13,MiraCielo_002
2021-12-04 00:00:00-05:00,18.06,22.44,26.29,73.2,3.0,3.63,MiraCielo_002
2021-12-05 00:00:00-05:00,19.75,23.9,27.44,86.8,3.0,4.09,MiraCielo_002
2021-12-06 00:00:00-05:00,16.61,20.63,25.14,77.8,3.0,2.77,MiraCielo_002
2021-12-07 00:00:00-05:00,20.04,23.39,26.68,84.2,3.0,2.99,MiraCielo_002
2021-12-08 00:00:00-05:00,19.08,22.92,27.15,76.5,2.0,3.07,MiraCielo_002
2021-12-09 00:00:00-05:00,20.47,23.9,28.06,76.0,0.0,1.99,MiraCielo_002
2021-12-10 00:00:00-05:00,16.78,21.17,25.23,71.1,1.0,2.17,MiraCielo_002
2021-12-11 00:00:00-05:00,20.89,24.05,28.41,76.2,5.0,2.86,MiraCielo_002
2021-12-12 00:00:00-05:00,17.23,20.59,23.51,70.6,4.0,2.79,MiraCielo_002
2021-12-13 00:00:00-05:00,17.18,21.83,24.78,77.7,3.0,3.08,MiraCielo_002
2021-12-14 00:00:00-05:00,17.16,20.81,26.1,77.4,2.0,2.26,MiraCielo_002
2021-12-15 00:00:00-05:00,17.65,23.05,25.67,75.6,3.0,1.18,MiraCielo_002
2021-12-16 00:00:00-05:00,17.09,21.25,27.2,83.7,2.0,4.42,MiraCielo_002
2021-12-17 00:00:00-05:00,20.96,23.51,27.38,79.2,5.0,1.27,MiraCielo_002
2021-12-18 00:00:00-05:00,17.16,20.1,23.34,70.6,2.0,3.69,MiraCielo_002
2021-12-19 00:00:00-05:00,18.05,21.58,26.35,79.5,4.0,2.47,MiraCielo_002
2021-12-20 00:00:00-05:00,19.64,24.24,27.73,81.7,13.64,3.02,MiraCielo_002
2021-12-21 00:00:00-05:00,16.65,21.17,25.47,61.5,1.0,3.53,MiraCielo_002
2021-12-22 00:00:00-05:00,19.72,23.34,28.46,69.3,2.0,2.3,MiraCielo_002
2021-12-23 00:00:00-05:00,17.9,22.89,27.53,72.9,2.0,1.3,MiraCielo_002
2021-12-24 00:00:00-05:00,16.21,20.48,24.86,70.7,3.0,3.9,MiraCielo_002
2021-12-25 00:00:00-05:00,18.54,22.29,26.88,79.4,2.0,3.54,MiraCielo_002
2021-12-26 00:00:00-05:00,18.92,23.86,27.9,70.1,2.0,2.88,MiraCielo_002
2021-12-27 00:00:00-05:00,18.18,21.53,26.26,69.4,5.0,3.71,MiraCielo_002
2021-12-28 00:00:00-05:00,16.75,21.19,24.22,76.7,2.0,3.16,MiraCielo_002
2021-12-29 00:00:00-05:00,17.88,22.41,27.72,73.8,1.0,2.74,MiraCielo_002
2021-12-30 00:00:00-05:00,17.26,21.75,25.61,81.8,2.0,2.58,MiraCielo_002
2021-12-31 00:00:00-05:00,16.34,20.21,24.37,77.2,5.0,0.44,MiraCielo_002
2022-01-01 00:00:00-05:00,17.06,21.75,25.47,95.3,6.0,3.09,MiraCielo_002
2022-01-02 00:00:00-05:00,15.97,21.44,25.99,68.3,3.0,1.68,MiraCielo_002
2022-01-03 00:00:00-05:00,17.99,21.87,26.81,65.6,6.0,3.28,MiraCielo_002
2022-01-04 00:00:00-05:00,15.09,19.15,22.25,82.9,2.0,2.48,MiraCielo_002
2022-01-05 00:00:00-05:00,17.73,22.47,26.41,93.0,4.0,0.9,MiraCielo_002
2022-01-06 00:00:00-05:00,16.3,20.08,24.24,73.1,5.0,2.73,MiraCielo_002
2022-01-07 00:00:00-05:00,19.18,22.95,27.34,72.5,2.0,2.31,MiraCielo_002
2022-01-08 00:00:00-05:00,20.28,23.35,27.09,75.1,1.0,4.32,MiraCielo_002
2022-01-09 00:00:00-05:00,17.07,19.69,23.3,69.1,4.0,0.6,MiraCielo_002
2022-01-10 00:00:00-05:00,20.55,23.64,28.44,62.5,2.0,1.89,MiraCielo_002
2022-01-11 00:00:00-05:00,17.27,21.96,26.42,75.5,4.0,1.5,MiraCielo_002
2022-01-12 00:00:00-05:00,20.23,23.41,27.6,74.0,3.0,3.67,MiraCielo_002
2022-01-13 00:00:00-05:00,18.86,23.25,28.37,65.6,4.0,3.03,MiraCielo_002
2022-01-14 00:00:00-05:00,15.23,20.42,23.21,70.1,2.0,3.62,MiraCielo_002
2022-01-15 00:00:00-05:00,17.02,21.15,25.86,65.3,1.0,1.57,MiraCielo_002
2022-01-16 00:00:00-05:00,20.83,24.13,28.46,75.9,6.0,1.74,MiraCielo_002
2022-01-17 00:00:00-05:00,16.83,20.72,23.41,73.4,2.0,2.86,MiraCielo_002
2022-01-18 00:00:00-05:00,18.36,22.67,27.72,74.4,6.0,4.71,MiraCielo_002
2022-01-19 00:00:00-05:00,17.04,21.35,25.88,76.5,3.0,3.4,MiraCielo_002
2022-01-20 00:00:00-05:00,17.11,21.2,25.85,79.9,5.0,1.83,MiraCielo_002
2022-01-21 00:00:00-05:00,17.78,22.29,26.01,74.3,5.0,3.04,MiraCielo_002
2022-01-22 00:00:00-05:00,20.17,24.97,29.65,76.8,4.0,3.46,MiraCielo_002
2022-01-23 00:00:00-05:00,19.67,23.29,26.63,84.0,2.0,1.3,MiraCielo_002
2022-01-24 00:00:00-05:00,16.01,21.13,23.92,78.8,4.0,2.52,MiraCielo_002
2022-01-25 00:00:00-05:00,18.4,22.66,26.65,74.2,1.0,2.6,MiraCielo_002
2022-01-26 00:00:00-05:00,18.01,20.23,24.84,73.8,2.0,4.78,MiraCielo_002
2022-01-27 00:00:00-05:00,15.94,19.79,24.7,67.8,8.0,2.91,MiraCielo_002
2022-01-28 00:00:00-05:00,18.87,22.73,26.87,68.8,4.0,4.63,MiraCielo_002
2022-01-29 00:00:00-05:00,18.56,23.43,27.49,72.0,0.0,1.98,MiraCielo_002
2022-01-30 00:00:00-05:00,20.94,24.48,29.39,70.4,5.0,3.4,MiraCielo_002
2022-01-31 00:00:00-05:00,18.97,23.09,26.79,83.8,2.0,1.27,MiraCielo_002
2022-02-01 00:00:00-05:00,19.83,22.69,26.19,74.6,4.0,3.48,MiraCielo_002
2022-02-02 00:00:00-05:00,18.98,22.32,27.78,74.1,1.0,2.37,MiraCielo_002
2022-02-03 00:00:00-05:00,18.76,23.4,27.15,79.3,3.0,2.44,MiraCielo_002
2022-02-04 00:00:00-05:00,18.33,21.35,26.18,73.3,5.0,3.58,MiraCielo_002
2022-02-05 00:00:00-05:00,17.27,22.04,27.27,70.4,6.0,3.69,MiraCielo_002
2022-02-06 00:00:00-05:00,16.57,21.48,25.67,73.6,4.0,3.14,MiraCielo_002
2022-02-07 00:00:00-05:00,17.33,22.32,26.56,74.4,5.0,4.79,MiraCielo_002
2022-02-08 00:00:00-05:00,16.89,22.13,27.74,80.3,7.0,2.88,MiraCielo_002
2022-02-09 00:00:00-05:00,17.47,22.09,24.92,63.7,1.0,3.16,MiraCielo_002
2022-02-10 00:00:00-05:00,17.99,22.33,25.13,67.3,1.0,3.09,MiraCielo_002
2022-02-11 00:00:00-05:00,18.9,23.4,28.13,71.3,7.0,3.57,MiraCielo_002
2022-02-12 00:00:00-05:00,20.66,24.72,28.35,77.3,1.0,2.83,MiraCielo_002
2022-02-13 00:00:00-05:00,19.89,23.59,28.37,76.3,5.0,1.67,MiraCielo_002
2022-02-14 00:00:00-05:00,18.0,22.61,26.56,72.2,2.0,3.22,MiraCielo_002
2022-02-15 00:00:00-05:00,19.52,23.88,28.63,77.6,4.0,1.11,MiraCielo_002
2022-02-16 00:00:00-05:00,18.84,23.54,26.75,67.3,3.0,3.74,MiraCielo_002
2022-02-17 00:00:00-05:00,19.84,23.67,28.22,82.6,6.0,4.09,MiraCielo_002
2022-02-18 00:00:00-05:00,19.59,23.5,27.05,66.3,3.0,2.27,MiraCielo_002
2022-02-19 00:00:00-05:00,21.49,25.66,30.3,60.9,5.0,2.23,MiraCielo_002
2022-02-20 00:00:00-05:00,19.86,23.76,29.89,74.8,3.0,0.65,MiraCielo_002
2022-02-21 00:00:00-05:00,16.76,23.03,26.31,62.5,7.0,2.74,MiraCielo_002
2022-02-22 00:00:00-05:00,17.28,22.83,26.51,68.0,1.0,3.22,MiraCielo_002
2022-02-23 00:00:00-05:00,20.9,24.91,28.79,70.1,3.0,3.17,MiraCielo_002
2022-02-24 00:00:00-05:00,18.57,22.46,26.76,73.4,2.0,3.1,MiraCielo_002
2022-02-25 00:00:00-05:00,21.22,25.58,27.52,77.0,4.0,2.51,MiraCielo_002
2022-02-26 00:00:00-05:00,18.06,21.72,25.75,62.7,3.0,3.8,MiraCielo_002
2022-02-27 00:00:00-05:00,21.91,25.55,29.35,64.0,3.0,1.74,MiraCielo_002
2022-02-28 00:00:00-05:00,21.07,25.1,28.91,91.2,3.0,1.76,MiraCielo_002
2022-03-01 00:00:00-05:00,19.98,23.68,27.95,69.4,3.0,1.32,MiraCielo_002
2022-03-02 00:00:00-05:00,19.23,23.38,27.7,60.8,4.0,2.08,MiraCielo_002
2022-03-03 00:00:00-05:00,21.53,25.82,30.13,64.6,2.0,1.54,MiraCielo_002
2022-03-04 00:00:00-05:00,25.12,26.57,29.6,67.4,2.0,0.28,MiraCielo_002
2022-03-05 00:00:00-05:00,21.29,23.75,27.52,70.6,4.0,2.01,MiraCielo_002
2022-03-06 00:00:00-05:00,21.93,25.25,28.99,77.7,4.0,3.69,MiraCielo_002
2022-03-07 00:00:00-05:00,21.57,25.8,30.27,80.3,4.0,3.12,MiraCielo_002
2022-03-08 00:00:00-05:00,22.03,25.42,28.55,65.5,3.0,3.49,MiraCielo_002
2022-03-09 00:00:00-05:00,18.98,24.83,29.0,67.0,4.0,3.38,MiraCielo_002
2022-03-10 00:00:00-05:00,19.65,24.37,29.82,71.3,1.0,2.44,MiraCielo_002
2022-03-11 00:00:00-05:00,19.67,25.24,26.85,66.0,1.0,2.55,MiraCielo_002
2022-03-12 00:00:00-05:00,17.76,22.48,26.32,77.5,56.26,2.01,MiraCielo_002
2022-03-13 00:00:00-05:00,23.93,26.66,28.87,85.1,2.0,3.07,MiraCielo_002
2022-03-14 00:00:00-05:00,20.01,23.08,27.08,70.4,3.0,5.94,MiraCielo_002
2022-03-15 00:00:00-05:00,20.6,24.19,28.95,72.2,5.0,1.37,MiraCielo_002
2022-03-16 00:00:00-05:00,21.83,24.87,28.41,66.7,6.0,3.9,MiraCielo_002
2022-03-17 00:00:00-05:00,19.28,24.15,28.98,72.2,4.0,2.21,MiraCielo_002
2022-03-18 00:00:00-05:00,20.2,24.07,29.29,63.8,1.0,4.4,MiraCielo_002
2022-03-19 00:00:00-05:00,23.03,27.19,31.55,64.4,4.0,3.2,MiraCielo_002
2022-03-20 00:00:00-05:00,22.63,27.73,31.27,59.2,2.0,2.17,MiraCielo_002
2022-03-21 00:00:00-05:00,21.97,27.51,31.99,75.0,3.0,2.54,MiraCielo_002
2022-03-22 00:00:00-05:00,22.95,26.73,32.24,78.4,3.0,3.59,MiraCielo_002
2022-03-23 00:00:00-05:00,25.85,28.76,31.56,76.2,2.0,4.66,MiraCielo_002
2022-03-24 00:00:00-05:00,22.51,25.56,30.56,70.6,3.0,3.69,MiraCielo_002
2022-03-25 00:00:00-05:00,20.6,25.52,28.36,68.2,6.0,2.31,MiraCielo_002
2022-03-26 00:00:00-05:00,21.83,26.05,28.68,69.5,3.0,3.34,MiraCielo_002
2022-03-27 00:00:00-05:00,24.54,27.82,30.71,63.9,0.0,4.56,MiraCielo_002
2022-03-28 00:00:00-05:00,22.32,26.89,30.85,75.7,2.0,3.31,MiraCielo_002
2022-03-29 00:00:00-05:00,25.2,28.34,33.47,76.3,3.0,2.66,MiraCielo_002
2022-03-30 00:00:00-05:00,23.84,26.42,28.61,63.6,5.0,1.25,MiraCielo_002
2022-03-31 00:00:00-05:00,22.23,24.62,29.51,64.4,2.0,4.15,MiraCielo_002
2022-04-01 00:00:00-05:00,22.84,25.69,29.55,62.0,3.0,2.66,MiraCielo_002
2022-04-02 00:00:00-05:00,22.88,27.8,30.81,68.5,5.0,2.02,MiraCielo_002
2022-04-03 00:00:00-05:00,22.22,26.06,30.59,69.9,3.0,3.61,MiraCielo_002
2022-04-04 00:00:00-05:00,22.87,26.84,30.42,70.4,6.0,3.65,MiraCielo_002
2022-04-05 00:00:00-05:00,22.95,27.1,33.13,62.0,2.0,1.78,MiraCielo_002
2022-04-06 00:00:00-05:00,25.86,29.05,33.5,65.6,1.0,1.97,MiraCielo_002
2022-04-07 00:00:00-05:00,24.4,28.01,32.07,65.6,6.0,3.42,MiraCielo_002
2022-04-08 00:00:00-05:00,24.16,27.86,32.44,74.4,15.13,4.13,MiraCielo_002
2022-04-09 00:00:00-05:00,24.05,27.3,32.51,64.1,2.0,2.44,MiraCielo_002
2022-04-10 00:00:00-05:00,22.58,26.19,31.49,70.4,3.0,2.57,MiraCielo_002
2022-04-11 00:00:00-05:00,23.65,27.56,32.39,65.8,2.0,2.04,MiraCielo_002
2022-04-12 00:00:00-05:00,26.15,29.95,35.19,68.9,0.0,4.15,MiraCielo_002
2022-04-13 00:00:00-05:00,23.69,28.03,33.12,75.8,0.0,3.52,MiraCielo_002
2022-04-14 00:00:00-05:00,23.22,26.83,31.65,62.7,4.0,1.57,MiraCielo_002
2022-04-15 00:00:00-05:00,21.83,27.07,30.71,54.5,1.0,4.63,MiraCielo_002
2022-04-16 00:00:00-05:00,26.17,29.35,34.48,62.1,1.0,6.6,MiraCielo_002
2022-04-17 00:00:00-05:00,23.5,27.08,30.69,72.7,4.0,0.82,MiraCielo_002
2022-04-18 00:00:00-05:00,23.24,27.55,31.79,63.0,4.0,3.18,MiraCielo_002
2022-04-19 00:00:00-05:00,22.0,26.5,30.16,66.0,4.0,1.1,MiraCielo_002
