,fecha,nombre_completo,estado,temperatura,presion
1509,2023-10-11 01:08:01,UdeA Caucasia,Habilitada,25.61111,1008.50051
1510,2023-10-11 01:09:00,UdeA Caucasia,Habilitada,25.66667,1008.46664
1511,2023-10-11 01:10:00,UdeA Caucasia,Habilitada,25.66667,1008.56824
1512,2023-10-11 01:11:00,UdeA Caucasia,Habilitada,25.61111,1008.56824
1513,2023-10-11 01:12:00,UdeA Caucasia,Habilitada,25.61111,1008.56824
1514,2023-10-11 01:13:00,UdeA Caucasia,Habilitada,25.61111,1008.56824
1515,2023-10-11 01:14:00,UdeA Caucasia,Habilitada,25.61111,1008.63596
1516,2023-10-11 01:15:00,UdeA Caucasia,Habilitada,25.61111,1008.63596
1517,2023-10-11 01:16:00,UdeA Caucasia,Habilitada,25.61111,1008.56824
1518,2023-10-11 01:17:00,UdeA Caucasia,Habilitada,25.61111,1008.56824
1519,2023-10-11 01:18:00,UdeA Caucasia,Habilitada,25.61111,1008.70369
1520,2023-10-11 01:19:00,UdeA Caucasia,Habilitada,25.61111,1008.66983
1521,2023-10-11 01:20:00,UdeA Caucasia,Habilitada,25.61111,1008.66983
1522,2023-10-11 01:21:00,UdeA Caucasia,Habilitada,25.61111,1008.66983
1523,2023-10-11 01:22:00,UdeA Caucasia,Habilitada,25.55556,1008.66983
1524,2023-10-11 01:23:00,UdeA Caucasia,Habilitada,25.55556,1008.66983
1525,2023-10-11 01:24:00,UdeA Caucasia,Habilitada,25.55556,1008.63596
1526,2023-10-11 01:25:00,UdeA Caucasia,Habilitada,25.55556,1008.60210
1527,2023-10-11 01:26:00,UdeA Caucasia,Habilitada,25.55556,1008.60210
1528,2023-10-11 01:27:00,UdeA Caucasia,Habilitada,25.61111,1008.60210
1529,2023-10-11 01:28:00,UdeA Caucasia,Habilitada,25.61111,1008.60210
1530,2023-10-11 01:29:00,UdeA Caucasia,Habilitada,25.55556,1008.56824
1531,2023-10-11 01:30:00,UdeA Caucasia,Habilitada,25.61111,1008.63596
1532,2023-10-11 01:31:00,UdeA Caucasia,Habilitada,25.61111,1008.60210
1533,2023-10-11 01:32:00,UdeA Caucasia,Habilitada,25.66667,1008.60210
1534,2023-10-11 01:33:00,UdeA Caucasia,Habilitada,25.61111,1008.56824
1535,2023-10-11 01:34:00,UdeA Caucasia,Habilitada,25.66667,1008.50051
1536,2023-10-11 01:35:00,UdeA Caucasia,Habilitada,25.66667,1008.43278
1537,2023-10-11 01:36:00,UdeA Caucasia,Habilitada,25.72222,1008.43278
1538,2023-10-11 01:37:00,UdeA Caucasia,Habilitada,25.66667,1008.46664
1539,2023-10-11 01:38:00,UdeA Caucasia,Habilitada,25.66667,1008.39892
1540,2023-10-11 01:39:09,UdeA Caucasia,Habilitada,25.72222,1008.39892
1541,2023-10-11 01:40:00,UdeA Caucasia,Habilitada,25.72222,1008.36505
1542,2023-10-11 01:41:00,UdeA Caucasia,Habilitada,25.77778,1008.39892
1543,2023-10-11 01:42:00,UdeA Caucasia,Habilitada,25.77778,1008.33119
1544,2023-10-11 01:43:00,UdeA Caucasia,Habilitada,25.77778,1008.36505
1545,2023-10-11 01:44:00,UdeA Caucasia,Habilitada,25.77778,1008.22960
1546,2023-10-11 01:45:01,UdeA Caucasia,Habilitada,25.77778,1008.22960
1547,2023-10-11 01:46:01,UdeA Caucasia,Habilitada,25.83333,1008.22960
1548,2023-10-11 01:47:01,UdeA Caucasia,Habilitada,25.83333,1008.16187
1549,2023-10-11 01:48:01,UdeA Caucasia,Habilitada,25.83333,1008.19573
1550,2023-10-11 01:49:00,UdeA Caucasia,Habilitada,25.77778,1008.16187
1551,2023-10-11 01:50:00,UdeA Caucasia,Habilitada,25.77778,1008.19573
1552,2023-10-11 01:51:00,UdeA Caucasia,Habilitada,25.77778,1008.12801
1553,2023-10-11 01:52:00,UdeA Caucasia,Habilitada,25.83333,1008.12801
1554,2023-10-11 01:53:00,UdeA Caucasia,Habilitada,25.77778,1008.06028
1555,2023-10-11 01:54:00,UdeA Caucasia,Habilitada,25.77778,1008.12801
1556,2023-10-11 01:55:00,UdeA Caucasia,Habilitada,25.77778,1008.16187
1557,2023-10-11 01:56:00,UdeA Caucasia,Habilitada,25.72222,1008.09414
1558,2023-10-11 01:57:00,UdeA Caucasia,Habilitada,25.72222,1008.12801
1559,2023-10-11 01:58:00,UdeA Caucasia,Habilitada,25.72222,1008.02641
1560,2023-10-11 01:59:00,UdeA Caucasia,Habilitada,25.72222,1008.12801
1561,2023-10-11 02:00:00,UdeA Caucasia,Habilitada,25.72222,1008.06028
1562,2023-10-11 02:01:00,UdeA Caucasia,Habilitada,25.72222,1008.02641
1563,2023-10-11 02:02:00,UdeA Caucasia,Habilitada,25.72222,1008.16187
1564,2023-10-11 02:03:01,UdeA Caucasia,Habilitada,25.72222,1008.16187
1565,2023-10-11 02:04:00,UdeA Caucasia,Habilitada,25.66667,1008.12801
1566,2023-10-11 02:05:00,UdeA Caucasia,Habilitada,25.66667,1008.16187
1567,2023-10-11 02:06:01,UdeA Caucasia,Habilitada,25.66667,1008.16187
1568,2023-10-11 02:07:00,UdeA Caucasia,Habilitada,25.66667,1008.12801
1569,2023-10-11 02:08:00,UdeA Caucasia,Habilitada,25.66667,1008.09414
1570,2023-10-11 02:09:00,UdeA Caucasia,Habilitada,25.72222,1008.09414
1571,2023-10-11 02:10:00,UdeA Caucasia,Habilitada,25.66667,1008.12801
1572,2023-10-11 02:11:00,UdeA Caucasia,Habilitada,25.66667,1008.06028
1573,2023-10-11 02:12:00,UdeA Caucasia,Habilitada,25.66667,1008.02641
1574,2023-10-11 02:13:00,UdeA Caucasia,Habilitada,25.66667,1008.09414
1575,2023-10-11 02:14:00,UdeA Caucasia,Habilitada,25.72222,1008.09414
1576,2023-10-11 02:15:00,UdeA Caucasia,Habilitada,25.72222,1007.99255
1577,2023-10-11 02:16:00,UdeA Caucasia,Habilitada,25.66667,1008.02641
1578,2023-10-11 02:17:00,UdeA Caucasia,Habilitada,25.72222,1008.02641
1579,2023-10-11 02:18:00,UdeA Caucasia,Habilitada,25.72222,1007.99255
1580,2023-10-11 02:19:00,UdeA Caucasia,Habilitada,25.66667,1007.99255
1581,2023-10-11 02:20:00,UdeA Caucasia,Habilitada,25.72222,1007.95869
1582,2023-10-11 02:21:00,UdeA Caucasia,Habilitada,25.72222,1007.92482
1583,2023-10-11 02:22:00,UdeA Caucasia,Habilitada,25.72222,1007.92482
1584,2023-10-11 02:23:00,UdeA Caucasia,Habilitada,25.72222,1007.95869
1585,2023-10-11 02:24:00,UdeA Caucasia,Habilitada,25.72222,1007.95869
1586,2023-10-11 02:25:00,UdeA Caucasia,Habilitada,25.72222,1007.95869
1587,2023-10-11 02:26:00,UdeA Caucasia,Habilitada,25.72222,1007.92482
1588,2023-10-11 02:27:00,UdeA Caucasia,Habilitada,25.72222,1007.95869
1589,2023-10-11 02:28:00,UdeA Caucasia,Habilitada,25.72222,1007.95869
1590,2023-10-11 02:29:07,UdeA Caucasia,Habilitada,25.72222,1008.02641
1591,2023-10-11 02:30:00,UdeA Caucasia,Habilitada,25.72222,1007.95869
1592,2023-10-11 02:31:00,UdeA Caucasia,Habilitada,25.72222,1007.99255
1593,2023-10-11 02:32:00,UdeA Caucasia,Habilitada,25.66667,1007.89096
1594,2023-10-11 02:33:00,UdeA Caucasia,Habilitada,25.66667,1007.92482
1595,2023-10-11 02:34:00,UdeA Caucasia,Habilitada,25.66667,1007.89096
1596,2023-10-11 02:35:00,UdeA Caucasia,Habilitada,25.66667,1007.95869
1597,2023-10-11 02:36:00,UdeA Caucasia,Habilitada,25.61111,1007.95869
1598,2023-10-11 02:37:00,UdeA Caucasia,Habilitada,25.61111,1007.92482
1599,2023-10-11 02:38:00,UdeA Caucasia,Habilitada,25.66667,1007.92482
1600,2023-10-11 02:39:00,UdeA Caucasia,Habilitada,25.55556,1007.89096
1601,2023-10-11 02:40:00,UdeA Caucasia,Habilitada,25.61111,1007.95869
1602,2023-10-11 02:41:00,UdeA Caucasia,Habilitada,25.55556,1007.89096
1603,2023-10-11 02:42:00,UdeA Caucasia,Habilitada,25.55556,1007.92482
1604,2023-10-11 02:43:00,UdeA Caucasia,Habilitada,25.55556,1007.95869
1605,2023-10-11 02:44:01,UdeA Caucasia,Habilitada,25.55556,1007.95869
1606,2023-10-11 02:45:01,UdeA Caucasia,Habilitada,25.50000,1007.89096
1607,2023-10-11 02:46:00,UdeA Caucasia,Habilitada,25.55556,1007.92482
1608,2023-10-11 02:47:00,UdeA Caucasia,Habilitada,25.50000,1007.99255
1609,2023-10-11 02:48:00,UdeA Caucasia,Habilitada,25.50000,1007.95869
1610,2023-10-11 02:49:00,UdeA Caucasia,Habilitada,25.50000,1008.06028
1611,2023-10-11 02:50:00,UdeA Caucasia,Habilitada,25.50000,1008.02641
1612,2023-10-11 02:51:00,UdeA Caucasia,Habilitada,25.50000,1008.09414
1613,2023-10-11 02:52:00,UdeA Caucasia,Habilitada,25.50000,1008.16187
1614,2023-10-11 02:53:00,UdeA Caucasia,Habilitada,25.50000,1008.09414
1615,2023-10-11 02:54:00,UdeA Caucasia,Habilitada,25.50000,1008.16187
1616,2023-10-11 02:55:00,UdeA Caucasia,Habilitada,25.50000,1008.22960
1617,2023-10-11 02:56:00,UdeA Caucasia,Habilitada,25.50000,1008.22960
1618,2023-10-11 02:57:00,UdeA Caucasia,Habilitada,25.50000,1008.33119
1619,2023-10-11 02:58:00,UdeA Caucasia,Habilitada,25.50000,1008.36505
1620,2023-10-11 02:59:00,UdeA Caucasia,Habilitada,25.55556,1008.39892
1621,2023-10-11 03:00:00,UdeA Caucasia,Habilitada,25.55556,1008.39892
1622,2023-10-11 03:01:00,UdeA Caucasia,Habilitada,25.55556,1008.46664
1623,2023-10-11 03:02:01,UdeA Caucasia,Habilitada,25.55556,1008.39892
1624,2023-10-11 03:03:00,UdeA Caucasia,Habilitada,25.55556,1008.50051
1625,2023-10-11 03:04:00,UdeA Caucasia,Habilitada,25.61111,1008.53437
1626,2023-10-11 03:05:00,UdeA Caucasia,Habilitada,25.61111,1008.50051
1627,2023-10-11 03:06:00,UdeA Caucasia,Habilitada,25.61111,1008.56824
1628,2023-10-11 03:07:01,UdeA Caucasia,Habilitada,25.61111,1008.56824
1629,2023-10-11 03:08:00,UdeA Caucasia,Habilitada,25.66667,1008.53437
1630,2023-10-11 03:09:00,UdeA Caucasia,Habilitada,25.66667,1008.46664
1631,2023-10-11 03:10:00,UdeA Caucasia,Habilitada,25.66667,1008.50051
1632,2023-10-11 03:11:00,UdeA Caucasia,Habilitada,25.66667,1008.53437
1633,2023-10-11 03:12:00,UdeA Caucasia,Habilitada,25.66667,1008.53437
1634,2023-10-11 03:13:00,UdeA Caucasia,Habilitada,25.66667,1008.43278
1635,2023-10-11 03:14:00,UdeA Caucasia,Habilitada,25.66667,1008.39892
1636,2023-10-11 03:15:00,UdeA Caucasia,Habilitada,25.66667,1008.46664
1637,2023-10-11 03:16:00,UdeA Caucasia,Habilitada,25.66667,1008.36505
1638,2023-10-11 03:17:00,UdeA Caucasia,Habilitada,25.72222,1008.36505
1639,2023-10-11 03:18:00,UdeA Caucasia,Habilitada,25.66667,1008.29732
1640,2023-10-11 03:19:00,UdeA Caucasia,Habilitada,25.66667,1008.33119
1641,2023-10-11 03:20:00,UdeA Caucasia,Habilitada,25.66667,1008.26346
1642,2023-10-11 03:21:00,UdeA Caucasia,Habilitada,25.66667,1008.22960
1643,2023-10-11 03:22:00,UdeA Caucasia,Habilitada,25.66667,1008.29732
1644,2023-10-11 03:23:00,UdeA Caucasia,Habilitada,25.66667,1008.29732
1645,2023-10-11 03:24:00,UdeA Caucasia,Habilitada,25.66667,1008.33119
1646,2023-10-11 03:25:00,UdeA Caucasia,Habilitada,25.66667,1008.33119
1647,2023-10-11 03:26:00,UdeA Caucasia,Habilitada,25.66667,1008.36505
1648,2023-10-11 03:27:00,UdeA Caucasia,Habilitada,25.66667,1008.39892
1649,2023-10-11 03:28:00,UdeA Caucasia,Habilitada,25.61111,1008.39892
1650,2023-10-11 03:29:00,UdeA Caucasia,Habilitada,25.61111,1008.36505
1651,2023-10-11 03:30:00,UdeA Caucasia,Habilitada,25.61111,1008.43278
1652,2023-10-11 03:31:00,UdeA Caucasia,Habilitada,25.61111,1008.39892
1653,2023-10-11 03:32:00,UdeA Caucasia,Habilitada,25.61111,1008.46664
1654,2023-10-11 03:33:00,UdeA Caucasia,Habilitada,25.66667,1008.33119
1655,2023-10-11 03:34:00,UdeA Caucasia,Habilitada,25.66667,1008.39892
1656,2023-10-11 03:35:00,UdeA Caucasia,Habilitada,25.66667,1008.33119
1657,2023-10-11 03:36:00,UdeA Caucasia,Habilitada,25.66667,1008.33119
1658,2023-10-11 03:37:00,UdeA Caucasia,Habilitada,25.66667,1008.36505
1659,2023-10-11 03:38:00,UdeA Caucasia,Habilitada,25.66667,1008.43278
1660,2023-10-11 03:39:00,UdeA Caucasia,Habilitada,25.66667,1008.50051
1661,2023-10-11 03:40:00,UdeA Caucasia,Habilitada,25.72222,1008.43278
1662,2023-10-11 03:41:00,UdeA Caucasia,Habilitada,25.66667,1008.56824
1663,2023-10-11 03:42:00,UdeA Caucasia,Habilitada,25.66667,1008.53437
1664,2023-10-11 03:43:00,UdeA Caucasia,Habilitada,25.66667,1008.53437
1665,2023-10-11 03:44:10,UdeA Caucasia,Habilitada,25.66667,1008.53437
1666,2023-10-11 03:45:00,UdeA Caucasia,Habilitada,25.66667,1008.56824
1667,2023-10-11 03:46:11,UdeA Caucasia,Habilitada,25.72222,1008.53437
1668,2023-10-11 03:47:00,UdeA Caucasia,Habilitada,25.72222,1008.60210
1669,2023-10-11 03:48:00,UdeA Caucasia,Habilitada,25.72222,1008.56824
1670,2023-10-11 03:49:01,UdeA Caucasia,Habilitada,25.72222,1008.63596
1671,2023-10-11 03:50:02,UdeA Caucasia,Habilitada,25.66667,1008.63596
1672,2023-10-11 03:51:00,UdeA Caucasia,Habilitada,25.66667,1008.63596
1673,2023-10-11 03:52:00,UdeA Caucasia,Habilitada,25.66667,1008.73756
1674,2023-10-11 03:53:00,UdeA Caucasia,Habilitada,25.66667,1008.66983
1675,2023-10-11 03:54:00,UdeA Caucasia,Habilitada,25.66667,1008.70369
1676,2023-10-11 03:55:00,UdeA Caucasia,Habilitada,25.66667,1008.66983
1677,2023-10-11 03:56:00,UdeA Caucasia,Habilitada,25.66667,1008.63596
1678,2023-10-11 03:57:00,UdeA Caucasia,Habilitada,25.61111,1008.66983
1679,2023-10-11 03:58:00,UdeA Caucasia,Habilitada,25.61111,1008.63596
1680,2023-10-11 03:59:00,UdeA Caucasia,Habilitada,25.61111,1008.66983
1681,2023-10-11 04:00:00,UdeA Caucasia,Habilitada,25.61111,1008.60210
1682,2023-10-11 04:01:00,UdeA Caucasia,Habilitada,25.61111,1008.53437
1683,2023-10-11 04:02:00,UdeA Caucasia,Habilitada,25.61111,1008.53437
1684,2023-10-11 04:03:00,UdeA Caucasia,Habilitada,25.61111,1008.39892
1685,2023-10-11 04:04:01,UdeA Caucasia,Habilitada,25.61111,1008.46664
1686,2023-10-11 04:05:00,UdeA Caucasia,Habilitada,25.61111,1008.33119
1687,2023-10-11 04:06:01,UdeA Caucasia,Habilitada,25.61111,1008.26346
1688,2023-10-11 04:07:01,UdeA Caucasia,Habilitada,25.61111,1008.33119
1689,2023-10-11 04:08:01,UdeA Caucasia,Habilitada,25.61111,1008.19573
1690,2023-10-11 04:09:00,UdeA Caucasia,Habilitada,25.61111,1008.26346
1691,2023-10-11 04:10:00,UdeA Caucasia,Habilitada,25.61111,1008.19573
1692,2023-10-11 04:11:00,UdeA Caucasia,Habilitada,25.66667,1008.16187
1693,2023-10-11 04:12:00,UdeA Caucasia,Habilitada,25.61111,1008.12801
1694,2023-10-11 04:13:00,UdeA Caucasia,Habilitada,25.61111,1008.16187
1695,2023-10-11 04:14:00,UdeA Caucasia,Habilitada,25.61111,1008.16187
1696,2023-10-11 04:15:00,UdeA Caucasia,Habilitada,25.61111,1008.16187
1697,2023-10-11 04:16:00,UdeA Caucasia,Habilitada,25.61111,1008.22960
1698,2023-10-11 04:17:00,UdeA Caucasia,Habilitada,25.61111,1008.29732
1699,2023-10-11 04:18:00,UdeA Caucasia,Habilitada,25.61111,1008.22960
1700,2023-10-11 04:19:00,UdeA Caucasia,Habilitada,25.66667,1008.33119
1701,2023-10-11 04:20:00,UdeA Caucasia,Habilitada,25.61111,1008.33119
1702,2023-10-11 04:21:00,UdeA Caucasia,Habilitada,25.61111,1008.39892
1703,2023-10-11 04:22:00,UdeA Caucasia,Habilitada,25.66667,1008.39892
1704,2023-10-11 04:23:00,UdeA Caucasia,Habilitada,25.61111,1008.39892
1705,2023-10-11 04:24:00,UdeA Caucasia,Habilitada,25.66667,1008.39892
1706,2023-10-11 04:25:00,UdeA Caucasia,Habilitada,25.66667,1008.36505
1707,2023-10-11 04:26:00,UdeA Caucasia,Habilitada,25.66667,1008.39892
1708,2023-10-11 04:27:00,UdeA Caucasia,Habilitada,25.66667,1008.36505
1709,2023-10-11 04:28:00,UdeA Caucasia,Habilitada,25.66667,1008.39892
1710,2023-10-11 04:29:00,UdeA Caucasia,Habilitada,25.61111,1008.39892
1711,2023-10-11 04:30:00,UdeA Caucasia,Habilitada,25.66667,1008.50051
1712,2023-10-11 04:31:00,UdeA Caucasia,Habilitada,25.66667,1008.50051
1713,2023-10-11 04:32:00,UdeA Caucasia,Habilitada,25.61111,1008.50051
1714,2023-10-11 04:33:00,UdeA Caucasia,Habilitada,25.61111,1008.46664
1715,2023-10-11 04:34:00,UdeA Caucasia,Habilitada,25.61111,1008.46664
1716,2023-10-11 04:35:00,UdeA Caucasia,Habilitada,25.61111,1008.46664
1717,2023-10-11 04:36:00,UdeA Caucasia,Habilitada,25.61111,1008.50051
1718,2023-10-11 04:37:00,UdeA Caucasia,Habilitada,25.61111,1008.50051
1719,2023-10-11 04:38:00,UdeA Caucasia,Habilitada,25.61111,1008.53437
1720,2023-10-11 04:39:00,UdeA Caucasia,Habilitada,25.61111,1008.46664
1721,2023-10-11 04:40:00,UdeA Caucasia,Habilitada,25.61111,1008.46664
1722,2023-10-11 04:41:00,UdeA Caucasia,Habilitada,25.61111,1008.46664
1723,2023-10-11 04:42:00,UdeA Caucasia,Habilitada,25.66667,1008.39892
1724,2023-10-11 04:43:00,UdeA Caucasia,Habilitada,25.61111,1008.39892
1725,2023-10-11 04:44:00,UdeA Caucasia,Habilitada,25.61111,1008.46664
1726,2023-10-11 04:45:01,UdeA Caucasia,Habilitada,25.66667,1008.46664
1727,2023-10-11 04:46:01,UdeA Caucasia,Habilitada,25.61111,1008.39892
1728,2023-10-11 04:47:11,UdeA Caucasia,Habilitada,25.61111,1008.39892
1729,2023-10-11 04:48:00,UdeA Caucasia,Habilitada,25.66667,1008.46664
1730,2023-10-11 04:49:00,UdeA Caucasia,Habilitada,25.61111,1008.43278
1731,2023-10-11 04:50:00,UdeA Caucasia,Habilitada,25.61111,1008.46664
1732,2023-10-11 04:51:00,UdeA Caucasia,Habilitada,25.61111,1008.43278
1733,2023-10-11 04:52:00,UdeA Caucasia,Habilitada,25.61111,1008.53437
1734,2023-10-11 04:53:00,UdeA Caucasia,Habilitada,25.61111,1008.53437
1735,2023-10-11 04:54:00,UdeA Caucasia,Habilitada,25.61111,1008.43278
1736,2023-10-11 04:55:00,UdeA Caucasia,Habilitada,25.61111,1008.50051
1737,2023-10-11 04:56:00,UdeA Caucasia,Habilitada,25.61111,1008.53437
1738,2023-10-11 04:57:00,UdeA Caucasia,Habilitada,25.61111,1008.56824
1739,2023-10-11 04:58:00,UdeA Caucasia,Habilitada,25.61111,1008.56824
1740,2023-10-11 04:59:00,UdeA Caucasia,Habilitada,25.55556,1008.66983
1741,2023-10-11 05:00:00,UdeA Caucasia,Habilitada,25.61111,1008.60210
1742,2023-10-11 05:01:00,UdeA Caucasia,Habilitada,25.55556,1008.66983
1743,2023-10-11 05:02:00,UdeA Caucasia,Habilitada,25.61111,1008.70369
1744,2023-10-11 05:03:01,UdeA Caucasia,Habilitada,25.55556,1008.73756
1745,2023-10-11 05:04:00,UdeA Caucasia,Habilitada,25.61111,1008.77142
1746,2023-10-11 05:05:00,UdeA Caucasia,Habilitada,25.66667,1008.73756
1747,2023-10-11 05:06:01,UdeA Caucasia,Habilitada,25.61111,1008.77142
1748,2023-10-11 05:07:00,UdeA Caucasia,Habilitada,25.66667,1008.73756
1749,2023-10-11 05:08:00,UdeA Caucasia,Habilitada,25.66667,1008.77142
1750,2023-10-11 05:09:00,UdeA Caucasia,Habilitada,25.72222,1008.77142
1751,2023-10-11 05:10:00,UdeA Caucasia,Habilitada,25.72222,1008.73756
1752,2023-10-11 05:11:00,UdeA Caucasia,Habilitada,25.72222,1008.77142
1753,2023-10-11 05:12:00,UdeA Caucasia,Habilitada,25.72222,1008.77142
1754,2023-10-11 05:13:00,UdeA Caucasia,Habilitada,25.72222,1008.80528
1755,2023-10-11 05:14:00,UdeA Caucasia,Habilitada,25.77778,1008.87301
1756,2023-10-11 05:15:00,UdeA Caucasia,Habilitada,25.77778,1008.87301
1757,2023-10-11 05:16:00,UdeA Caucasia,Habilitada,25.77778,1008.97460
1758,2023-10-11 05:17:00,UdeA Caucasia,Habilitada,25.77778,1008.97460
1759,2023-10-11 05:18:00,UdeA Caucasia,Habilitada,25.77778,1009.04233
1760,2023-10-11 05:19:00,UdeA Caucasia,Habilitada,25.77778,1009.04233
1761,2023-10-11 05:20:00,UdeA Caucasia,Habilitada,25.77778,1009.07619
1762,2023-10-11 05:21:00,UdeA Caucasia,Habilitada,25.83333,1009.17779
1763,2023-10-11 05:22:00,UdeA Caucasia,Habilitada,25.83333,1009.21165
1764,2023-10-11 05:23:00,UdeA Caucasia,Habilitada,25.83333,1009.11006
1765,2023-10-11 05:24:00,UdeA Caucasia,Habilitada,25.83333,1009.11006
1766,2023-10-11 05:25:00,UdeA Caucasia,Habilitada,25.83333,1009.11006
1767,2023-10-11 05:26:00,UdeA Caucasia,Habilitada,25.88889,1009.11006
1768,2023-10-11 05:27:00,UdeA Caucasia,Habilitada,25.83333,1009.11006
1769,2023-10-11 05:28:00,UdeA Caucasia,Habilitada,25.88889,1009.04233
1770,2023-10-11 05:29:00,UdeA Caucasia,Habilitada,25.88889,1009.04233
1771,2023-10-11 05:30:00,UdeA Caucasia,Habilitada,25.88889,1009.00847
1772,2023-10-11 05:31:00,UdeA Caucasia,Habilitada,25.83333,1009.00847
1773,2023-10-11 05:32:00,UdeA Caucasia,Habilitada,25.83333,1008.97460
1774,2023-10-11 05:33:00,UdeA Caucasia,Habilitada,25.83333,1009.00847
1775,2023-10-11 05:34:00,UdeA Caucasia,Habilitada,25.83333,1009.07619
1776,2023-10-11 05:35:00,UdeA Caucasia,Habilitada,25.83333,1008.97460
1777,2023-10-11 05:36:00,UdeA Caucasia,Habilitada,25.83333,1009.07619
1778,2023-10-11 05:37:00,UdeA Caucasia,Habilitada,25.83333,1009.11006
1779,2023-10-11 05:38:00,UdeA Caucasia,Habilitada,25.83333,1009.11006
1780,2023-10-11 05:39:00,UdeA Caucasia,Habilitada,25.77778,1009.11006
1781,2023-10-11 05:40:00,UdeA Caucasia,Habilitada,25.77778,1009.11006
1782,2023-10-11 05:41:00,UdeA Caucasia,Habilitada,25.77778,1009.24551
1783,2023-10-11 05:42:00,UdeA Caucasia,Habilitada,25.77778,1009.27938
1784,2023-10-11 05:43:01,UdeA Caucasia,Habilitada,25.77778,1009.27938
1785,2023-10-11 05:44:01,UdeA Caucasia,Habilitada,25.77778,1009.24551
1786,2023-10-11 05:45:01,UdeA Caucasia,Habilitada,25.72222,1009.24551
1787,2023-10-11 05:46:01,UdeA Caucasia,Habilitada,25.77778,1009.27938
1788,2023-10-11 05:47:00,UdeA Caucasia,Habilitada,25.77778,1009.34711
1789,2023-10-11 05:48:00,UdeA Caucasia,Habilitada,25.77778,1009.27938
1790,2023-10-11 05:49:00,UdeA Caucasia,Habilitada,25.72222,1009.34711
1791,2023-10-11 05:50:00,UdeA Caucasia,Habilitada,25.72222,1009.31324
1792,2023-10-11 05:51:00,UdeA Caucasia,Habilitada,25.72222,1009.38097
1793,2023-10-11 05:52:00,UdeA Caucasia,Habilitada,25.72222,1009.38097
1794,2023-10-11 05:53:00,UdeA Caucasia,Habilitada,25.72222,1009.44870
1795,2023-10-11 05:54:00,UdeA Caucasia,Habilitada,25.72222,1009.48256
1796,2023-10-11 05:55:00,UdeA Caucasia,Habilitada,25.72222,1009.51642
1797,2023-10-11 05:56:00,UdeA Caucasia,Habilitada,25.72222,1009.58415
1798,2023-10-11 05:57:00,UdeA Caucasia,Habilitada,25.72222,1009.68574
1799,2023-10-11 05:58:00,UdeA Caucasia,Habilitada,25.72222,1009.78734
1800,2023-10-11 05:59:00,UdeA Caucasia,Habilitada,25.72222,1009.75347
1801,2023-10-11 06:00:00,UdeA Caucasia,Habilitada,25.72222,1009.75347
1802,2023-10-11 06:01:00,UdeA Caucasia,Habilitada,25.72222,1009.82120
1803,2023-10-11 06:02:00,UdeA Caucasia,Habilitada,25.72222,1009.88893
1804,2023-10-11 06:03:01,UdeA Caucasia,Habilitada,25.72222,1009.88893
1805,2023-10-11 06:04:00,UdeA Caucasia,Habilitada,25.66667,1009.88893
1806,2023-10-11 06:05:00,UdeA Caucasia,Habilitada,25.66667,1009.92279
1807,2023-10-11 06:06:01,UdeA Caucasia,Habilitada,25.66667,1009.95666
1808,2023-10-11 06:07:01,UdeA Caucasia,Habilitada,25.66667,1009.99052
1809,2023-10-11 06:08:01,UdeA Caucasia,Habilitada,25.66667,1010.02438
1810,2023-10-11 06:09:00,UdeA Caucasia,Habilitada,25.66667,1009.99052
1811,2023-10-11 06:10:00,UdeA Caucasia,Habilitada,25.61111,1009.95666
1812,2023-10-11 06:11:00,UdeA Caucasia,Habilitada,25.61111,1009.88893
1813,2023-10-11 06:12:00,UdeA Caucasia,Habilitada,25.61111,1009.88893
1814,2023-10-11 06:13:00,UdeA Caucasia,Habilitada,25.61111,1009.95666
1815,2023-10-11 06:14:00,UdeA Caucasia,Habilitada,25.61111,1009.95666
1816,2023-10-11 06:15:00,UdeA Caucasia,Habilitada,25.61111,1009.92279
1817,2023-10-11 06:16:00,UdeA Caucasia,Habilitada,25.61111,1009.95666
1818,2023-10-11 06:17:00,UdeA Caucasia,Habilitada,25.61111,1009.99052
1819,2023-10-11 06:18:00,UdeA Caucasia,Habilitada,25.66667,1010.02438
1820,2023-10-11 06:19:00,UdeA Caucasia,Habilitada,25.61111,1009.99052
1821,2023-10-11 06:20:00,UdeA Caucasia,Habilitada,25.61111,1009.99052
1822,2023-10-11 06:21:00,UdeA Caucasia,Habilitada,25.66667,1010.05825
1823,2023-10-11 06:22:00,UdeA Caucasia,Habilitada,25.72222,1010.05825
1824,2023-10-11 06:23:00,UdeA Caucasia,Habilitada,25.66667,1010.05825
1825,2023-10-11 06:24:00,UdeA Caucasia,Habilitada,25.72222,1010.05825
1826,2023-10-11 06:25:00,UdeA Caucasia,Habilitada,25.72222,1010.09211
1827,2023-10-11 06:26:00,UdeA Caucasia,Habilitada,25.72222,1010.12597
1828,2023-10-11 06:27:00,UdeA Caucasia,Habilitada,25.72222,1010.09211
1829,2023-10-11 06:28:00,UdeA Caucasia,Habilitada,25.72222,1010.15984
1830,2023-10-11 06:29:00,UdeA Caucasia,Habilitada,25.72222,1010.12597
1831,2023-10-11 06:30:00,UdeA Caucasia,Habilitada,25.77778,1010.15984
1832,2023-10-11 06:31:00,UdeA Caucasia,Habilitada,25.77778,1010.15984
1833,2023-10-11 06:32:00,UdeA Caucasia,Habilitada,25.72222,1010.26143
