,fecha,nombre_completo,estado,temperatura
775,2023-10-05 12:55:00,UdeA Caucasia,Habilitada,32.16667
776,2023-10-05 12:56:00,UdeA Caucasia,Habilitada,32.16667
777,2023-10-05 12:57:00,UdeA Caucasia,Habilitada,32.16667
778,2023-10-05 12:58:00,UdeA Caucasia,Habilitada,32.22222
779,2023-10-05 12:59:00,UdeA Caucasia,Habilitada,32.27778
780,2023-10-05 13:00:00,UdeA Caucasia,Habilitada,32.33333
781,2023-10-05 13:01:01,UdeA Caucasia,Habilitada,32.38889
782,2023-10-05 13:02:00,UdeA Caucasia,Habilitada,32.50000
783,2023-10-05 13:03:00,UdeA Caucasia,Habilitada,32.61111
784,2023-10-05 13:04:00,UdeA Caucasia,Habilitada,32.72222
785,2023-10-05 13:05:00,UdeA Caucasia,Habilitada,32.83333
786,2023-10-05 13:06:00,UdeA Caucasia,Habilitada,32.94444
787,2023-10-05 13:07:00,UdeA Caucasia,Habilitada,33.05556
788,2023-10-05 13:08:01,UdeA Caucasia,Habilitada,33.16667
789,2023-10-05 13:09:01,UdeA Caucasia,Habilitada,33.22222
790,2023-10-05 13:10:01,UdeA Caucasia,Habilitada,33.38889
791,2023-10-05 13:11:01,UdeA Caucasia,Habilitada,33.50000
792,2023-10-05 13:12:00,UdeA Caucasia,Habilitada,33.44444
793,2023-10-05 13:13:00,UdeA Caucasia,Habilitada,33.38889
794,2023-10-05 13:14:00,UdeA Caucasia,Habilitada,33.27778
795,2023-10-05 13:15:00,UdeA Caucasia,Habilitada,33.11111
796,2023-10-05 13:16:00,UdeA Caucasia,Habilitada,33.00000
797,2023-10-05 13:17:00,UdeA Caucasia,Habilitada,32.94444
798,2023-10-05 13:18:00,UdeA Caucasia,Habilitada,32.94444
799,2023-10-05 13:19:00,UdeA Caucasia,Habilitada,32.83333
800,2023-10-05 13:20:00,UdeA Caucasia,Habilitada,32.77778
801,2023-10-05 13:21:00,UdeA Caucasia,Habilitada,32.72222
802,2023-10-05 13:22:00,UdeA Caucasia,Habilitada,32.61111
803,2023-10-05 13:23:00,UdeA Caucasia,Habilitada,32.50000
804,2023-10-05 13:24:00,UdeA Caucasia,Habilitada,32.38889
805,2023-10-05 13:25:00,UdeA Caucasia,Habilitada,32.33333
806,2023-10-05 13:26:00,UdeA Caucasia,Habilitada,32.33333
807,2023-10-05 13:27:00,UdeA Caucasia,Habilitada,32.33333
808,2023-10-05 13:28:00,UdeA Caucasia,Habilitada,32.27778
809,2023-10-05 13:29:00,UdeA Caucasia,Habilitada,32.33333
810,2023-10-05 13:30:00,UdeA Caucasia,Habilitada,32.38889
811,2023-10-05 13:31:00,UdeA Caucasia,Habilitada,32.33333
812,2023-10-05 13:32:00,UdeA Caucasia,Habilitada,32.33333
813,2023-10-05 13:33:00,UdeA Caucasia,Habilitada,32.27778
814,2023-10-05 13:34:00,UdeA Caucasia,Habilitada,32.22222
815,2023-10-05 13:35:00,UdeA Caucasia,Habilitada,32.16667
816,2023-10-05 13:36:00,UdeA Caucasia,Habilitada,32.16667
817,2023-10-05 13:37:00,UdeA Caucasia,Habilitada,32.11111
818,2023-10-05 13:38:00,UdeA Caucasia,Habilitada,32.11111
819,2023-10-05 13:39:00,UdeA Caucasia,Habilitada,32.05556
820,2023-10-05 13:40:00,UdeA Caucasia,Habilitada,32.05556
821,2023-10-05 13:41:00,UdeA Caucasia,Habilitada,32.05556
822,2023-10-05 13:42:00,UdeA Caucasia,Habilitada,32.11111
823,2023-10-05 13:43:00,UdeA Caucasia,Habilitada,32.05556
824,2023-10-05 13:44:00,UdeA Caucasia,Habilitada,32.11111
825,2023-10-05 13:45:00,UdeA Caucasia,Habilitada,32.05556
826,2023-10-05 13:46:00,UdeA Caucasia,Habilitada,32.05556
827,2023-10-05 13:47:01,UdeA Caucasia,Habilitada,32.00000
828,2023-10-05 13:48:00,UdeA Caucasia,Habilitada,31.94444
829,2023-10-05 13:49:00,UdeA Caucasia,Habilitada,32.00000
830,2023-10-05 13:50:00,UdeA Caucasia,Habilitada,32.00000
831,2023-10-05 13:51:00,UdeA Caucasia,Habilitada,32.00000
832,2023-10-05 13:52:00,UdeA Caucasia,Habilitada,32.05556
833,2023-10-05 13:53:00,UdeA Caucasia,Habilitada,32.05556
834,2023-10-05 13:54:00,UdeA Caucasia,Habilitada,32.05556
835,2023-10-05 13:55:00,UdeA Caucasia,Habilitada,32.11111
836,2023-10-05 13:56:00,UdeA Caucasia,Habilitada,32.11111
837,2023-10-05 13:57:00,UdeA Caucasia,Habilitada,32.05556
838,2023-10-05 13:58:00,UdeA Caucasia,Habilitada,32.05556
839,2023-10-05 13:59:00,UdeA Caucasia,Habilitada,32.05556
840,2023-10-05 14:00:00,UdeA Caucasia,Habilitada,32.11111
841,2023-10-05 14:01:00,UdeA Caucasia,Habilitada,32.16667
842,2023-10-05 14:02:00,UdeA Caucasia,Habilitada,32.16667
843,2023-10-05 14:03:00,UdeA Caucasia,Habilitada,32.22222
844,2023-10-05 14:04:00,UdeA Caucasia,Habilitada,32.22222
845,2023-10-05 14:05:00,UdeA Caucasia,Habilitada,32.27778
846,2023-10-05 14:06:01,UdeA Caucasia,Habilitada,32.22222
847,2023-10-05 14:07:01,UdeA Caucasia,Habilitada,32.16667
848,2023-10-05 14:08:01,UdeA Caucasia,Habilitada,32.05556
849,2023-10-05 14:09:01,UdeA Caucasia,Habilitada,32.11111
850,2023-10-05 14:10:00,UdeA Caucasia,Habilitada,32.05556
851,2023-10-05 14:11:00,UdeA Caucasia,Habilitada,32.05556
852,2023-10-05 14:12:00,UdeA Caucasia,Habilitada,32.00000
853,2023-10-05 14:13:00,UdeA Caucasia,Habilitada,32.00000
854,2023-10-05 14:14:00,UdeA Caucasia,Habilitada,32.00000
855,2023-10-05 14:15:00,UdeA Caucasia,Habilitada,31.94444
856,2023-10-05 14:16:00,UdeA Caucasia,Habilitada,31.88889
857,2023-10-05 14:17:00,UdeA Caucasia,Habilitada,31.88889
858,2023-10-05 14:18:00,UdeA Caucasia,Habilitada,31.88889
859,2023-10-05 14:19:00,UdeA Caucasia,Habilitada,31.88889
860,2023-10-05 14:20:00,UdeA Caucasia,Habilitada,31.88889
861,2023-10-05 14:21:00,UdeA Caucasia,Habilitada,31.88889
862,2023-10-05 14:22:00,UdeA Caucasia,Habilitada,31.88889
863,2023-10-05 14:23:00,UdeA Caucasia,Habilitada,31.83333
864,2023-10-05 14:24:00,UdeA Caucasia,Habilitada,31.83333
865,2023-10-05 14:25:00,UdeA Caucasia,Habilitada,31.88889
866,2023-10-05 14:26:00,UdeA Caucasia,Habilitada,31.88889
867,2023-10-05 14:27:00,UdeA Caucasia,Habilitada,31.88889
868,2023-10-05 14:28:00,UdeA Caucasia,Habilitada,31.88889
869,2023-10-05 14:29:00,UdeA Caucasia,Habilitada,31.88889
870,2023-10-05 14:30:00,UdeA Caucasia,Habilitada,31.88889
871,2023-10-05 14:31:00,UdeA Caucasia,Habilitada,31.83333
872,2023-10-05 14:32:00,UdeA Caucasia,Habilitada,31.83333
873,2023-10-05 14:33:00,UdeA Caucasia,Habilitada,31.83333
874,2023-10-05 14:34:00,UdeA Caucasia,Habilitada,31.83333
875,2023-10-05 14:35:00,UdeA Caucasia,Habilitada,31.83333
876,2023-10-05 14:36:00,UdeA Caucasia,Habilitada,31.77778
877,2023-10-05 14:37:00,UdeA Caucasia,Habilitada,31.83333
878,2023-10-05 14:38:00,UdeA Caucasia,Habilitada,31.83333
879,2023-10-05 14:39:00,UdeA Caucasia,Habilitada,31.83333
880,2023-10-05 14:40:00,UdeA Caucasia,Habilitada,31.77778
881,2023-10-05 14:41:00,UdeA Caucasia,Habilitada,31.72222
882,2023-10-05 14:42:00,UdeA Caucasia,Habilitada,31.72222
883,2023-10-05 14:43:00,UdeA Caucasia,Habilitada,31.66667
884,2023-10-05 14:44:00,UdeA Caucasia,Habilitada,31.66667
885,2023-10-05 14:45:01,UdeA Caucasia,Habilitada,31.61111
886,2023-10-05 14:46:01,UdeA Caucasia,Habilitada,31.61111
887,2023-10-05 14:47:00,UdeA Caucasia,Habilitada,31.55556
888,2023-10-05 14:48:00,UdeA Caucasia,Habilitada,31.55556
889,2023-10-05 14:49:00,UdeA Caucasia,Habilitada,31.50000
890,2023-10-05 14:50:00,UdeA Caucasia,Habilitada,31.44444
891,2023-10-05 14:51:00,UdeA Caucasia,Habilitada,31.44444
892,2023-10-05 14:52:00,UdeA Caucasia,Habilitada,31.44444
893,2023-10-05 14:53:00,UdeA Caucasia,Habilitada,31.44444
894,2023-10-05 14:54:00,UdeA Caucasia,Habilitada,31.38889
895,2023-10-05 14:55:00,UdeA Caucasia,Habilitada,31.38889
896,2023-10-05 14:56:00,UdeA Caucasia,Habilitada,31.38889
897,2023-10-05 14:57:00,UdeA Caucasia,Habilitada,31.33333
898,2023-10-05 14:58:00,UdeA Caucasia,Habilitada,31.33333
899,2023-10-05 14:59:00,UdeA Caucasia,Habilitada,31.33333
900,2023-10-05 15:00:00,UdeA Caucasia,Habilitada,31.27778
901,2023-10-05 15:01:00,UdeA Caucasia,Habilitada,31.33333
902,2023-10-05 15:02:00,UdeA Caucasia,Habilitada,31.33333
903,2023-10-05 15:03:00,UdeA Caucasia,Habilitada,31.33333
904,2023-10-05 15:04:00,UdeA Caucasia,Habilitada,31.33333
905,2023-10-05 15:05:00,UdeA Caucasia,Habilitada,31.27778
906,2023-10-05 15:06:00,UdeA Caucasia,Habilitada,31.27778
907,2023-10-05 15:07:00,UdeA Caucasia,Habilitada,31.33333
908,2023-10-05 15:08:01,UdeA Caucasia,Habilitada,31.33333
909,2023-10-05 15:09:01,UdeA Caucasia,Habilitada,31.33333
910,2023-10-05 15:10:01,UdeA Caucasia,Habilitada,31.33333
911,2023-10-05 15:11:01,UdeA Caucasia,Habilitada,31.44444
912,2023-10-05 15:12:00,UdeA Caucasia,Habilitada,31.44444
913,2023-10-05 15:13:00,UdeA Caucasia,Habilitada,31.44444
914,2023-10-05 15:14:00,UdeA Caucasia,Habilitada,31.38889
915,2023-10-05 15:15:00,UdeA Caucasia,Habilitada,31.38889
916,2023-10-05 15:16:00,UdeA Caucasia,Habilitada,31.38889
917,2023-10-05 15:17:00,UdeA Caucasia,Habilitada,31.33333
918,2023-10-05 15:18:00,UdeA Caucasia,Habilitada,31.33333
919,2023-10-05 15:19:00,UdeA Caucasia,Habilitada,31.33333
920,2023-10-05 15:20:00,UdeA Caucasia,Habilitada,31.27778
921,2023-10-05 15:21:00,UdeA Caucasia,Habilitada,31.27778
922,2023-10-05 15:22:00,UdeA Caucasia,Habilitada,31.27778
923,2023-10-05 15:23:00,UdeA Caucasia,Habilitada,31.27778
924,2023-10-05 15:24:00,UdeA Caucasia,Habilitada,31.33333
925,2023-10-05 15:25:00,UdeA Caucasia,Habilitada,31.33333
926,2023-10-05 15:26:00,UdeA Caucasia,Habilitada,31.27778
927,2023-10-05 15:27:00,UdeA Caucasia,Habilitada,31.27778
928,2023-10-05 15:28:00,UdeA Caucasia,Habilitada,31.27778
929,2023-10-05 15:29:00,UdeA Caucasia,Habilitada,31.22222
930,2023-10-05 15:30:00,UdeA Caucasia,Habilitada,31.22222
931,2023-10-05 15:31:00,UdeA Caucasia,Habilitada,31.16667
932,2023-10-05 15:32:00,UdeA Caucasia,Habilitada,31.11111
933,2023-10-05 15:33:00,UdeA Caucasia,Habilitada,31.11111
934,2023-10-05 15:34:00,UdeA Caucasia,Habilitada,31.05556
935,2023-10-05 15:35:00,UdeA Caucasia,Habilitada,31.05556
936,2023-10-05 15:36:00,UdeA Caucasia,Habilitada,31.00000
937,2023-10-05 15:37:00,UdeA Caucasia,Habilitada,31.00000
938,2023-10-05 15:38:00,UdeA Caucasia,Habilitada,30.94444
939,2023-10-05 15:39:00,UdeA Caucasia,Habilitada,30.88889
940,2023-10-05 15:40:00,UdeA Caucasia,Habilitada,30.94444
941,2023-10-05 15:41:00,UdeA Caucasia,Habilitada,30.94444
942,2023-10-05 15:42:00,UdeA Caucasia,Habilitada,30.88889
943,2023-10-05 15:43:00,UdeA Caucasia,Habilitada,30.88889
944,2023-10-05 15:44:00,UdeA Caucasia,Habilitada,30.88889
945,2023-10-05 15:45:00,UdeA Caucasia,Habilitada,30.88889
946,2023-10-05 15:46:00,UdeA Caucasia,Habilitada,30.88889
947,2023-10-05 15:47:01,UdeA Caucasia,Habilitada,30.83333
948,2023-10-05 15:48:01,UdeA Caucasia,Habilitada,30.77778
949,2023-10-05 15:49:00,UdeA Caucasia,Habilitada,30.77778
950,2023-10-05 15:50:00,UdeA Caucasia,Habilitada,30.77778
951,2023-10-05 15:51:00,UdeA Caucasia,Habilitada,30.72222
952,2023-10-05 15:52:00,UdeA Caucasia,Habilitada,30.72222
953,2023-10-05 15:53:00,UdeA Caucasia,Habilitada,30.66667
954,2023-10-05 15:54:00,UdeA Caucasia,Habilitada,30.66667
955,2023-10-05 15:55:00,UdeA Caucasia,Habilitada,30.66667
956,2023-10-05 15:56:00,UdeA Caucasia,Habilitada,30.66667
957,2023-10-05 15:57:00,UdeA Caucasia,Habilitada,30.61111
958,2023-10-05 15:58:00,UdeA Caucasia,Habilitada,30.61111
959,2023-10-05 15:59:00,UdeA Caucasia,Habilitada,30.61111
960,2023-10-05 16:00:00,UdeA Caucasia,Habilitada,30.61111
961,2023-10-05 16:01:01,UdeA Caucasia,Habilitada,30.61111
962,2023-10-05 16:02:00,UdeA Caucasia,Habilitada,30.55556
963,2023-10-05 16:03:00,UdeA Caucasia,Habilitada,30.61111
964,2023-10-05 16:04:00,UdeA Caucasia,Habilitada,30.55556
965,2023-10-05 16:05:00,UdeA Caucasia,Habilitada,30.55556
966,2023-10-05 16:06:00,UdeA Caucasia,Habilitada,30.55556
967,2023-10-05 16:07:01,UdeA Caucasia,Habilitada,30.55556
968,2023-10-05 16:08:01,UdeA Caucasia,Habilitada,30.55556
969,2023-10-05 16:09:01,UdeA Caucasia,Habilitada,30.55556
970,2023-10-05 16:10:01,UdeA Caucasia,Habilitada,30.55556
971,2023-10-05 16:11:00,UdeA Caucasia,Habilitada,30.55556
972,2023-10-05 16:12:00,UdeA Caucasia,Habilitada,30.50000
973,2023-10-05 16:13:00,UdeA Caucasia,Habilitada,30.50000
974,2023-10-05 16:14:00,UdeA Caucasia,Habilitada,30.44444
975,2023-10-05 16:15:00,UdeA Caucasia,Habilitada,30.44444
976,2023-10-05 16:16:00,UdeA Caucasia,Habilitada,30.44444
977,2023-10-05 16:17:00,UdeA Caucasia,Habilitada,30.44444
978,2023-10-05 16:18:00,UdeA Caucasia,Habilitada,30.44444
979,2023-10-05 16:19:00,UdeA Caucasia,Habilitada,30.44444
980,2023-10-05 16:20:00,UdeA Caucasia,Habilitada,30.44444
981,2023-10-05 16:21:00,UdeA Caucasia,Habilitada,30.44444
982,2023-10-05 16:22:00,UdeA Caucasia,Habilitada,30.44444
983,2023-10-05 16:23:00,UdeA Caucasia,Habilitada,30.44444
984,2023-10-05 16:24:00,UdeA Caucasia,Habilitada,30.44444
985,2023-10-05 16:25:00,UdeA Caucasia,Habilitada,30.44444
986,2023-10-05 16:26:00,UdeA Caucasia,Habilitada,30.44444
987,2023-10-05 16:27:00,UdeA Caucasia,Habilitada,30.44444
988,2023-10-05 16:28:00,UdeA Caucasia,Habilitada,30.44444
989,2023-10-05 16:29:00,UdeA Caucasia,Habilitada,30.44444
990,2023-10-05 16:30:00,UdeA Caucasia,Habilitada,30.38889
991,2023-10-05 16:31:00,UdeA Caucasia,Habilitada,30.44444
992,2023-10-05 16:32:00,UdeA Caucasia,Habilitada,30.44444
993,2023-10-05 16:33:00,UdeA Caucasia,Habilitada,30.38889
994,2023-10-05 16:34:00,UdeA Caucasia,Habilitada,30.38889
995,2023-10-05 16:35:00,UdeA Caucasia,Habilitada,30.38889
996,2023-10-05 16:36:00,UdeA Caucasia,Habilitada,30.38889
997,2023-10-05 16:37:00,UdeA Caucasia,Habilitada,30.33333
998,2023-10-05 16:38:00,UdeA Caucasia,Habilitada,30.33333
999,2023-10-05 16:39:00,UdeA Caucasia,Habilitada,30.33333
1000,2023-10-05 16:40:00,UdeA Caucasia,Habilitada,30.33333
1001,2023-10-05 16:41:00,UdeA Caucasia,Habilitada,30.27778
1002,2023-10-05 16:42:00,UdeA Caucasia,Habilitada,30.27778
1003,2023-10-05 16:43:00,UdeA Caucasia,Habilitada,30.22222
1004,2023-10-05 16:44:00,UdeA Caucasia,Habilitada,30.16667
1005,2023-10-05 16:45:00,UdeA Caucasia,Habilitada,30.11111
1006,2023-10-05 16:46:01,UdeA Caucasia,Habilitada,30.11111
1007,2023-10-05 16:47:01,UdeA Caucasia,Habilitada,30.05556
1008,2023-10-05 16:48:00,UdeA Caucasia,Habilitada,30.05556
1009,2023-10-05 16:49:00,UdeA Caucasia,Habilitada,30.05556
1010,2023-10-05 16:50:00,UdeA Caucasia,Habilitada,30.00000
1011,2023-10-05 16:51:00,UdeA Caucasia,Habilitada,30.00000
1012,2023-10-05 16:52:00,UdeA Caucasia,Habilitada,30.00000
1013,2023-10-05 16:53:00,UdeA Caucasia,Habilitada,29.94444
1014,2023-10-05 16:54:00,UdeA Caucasia,Habilitada,29.94444
1015,2023-10-05 16:55:00,UdeA Caucasia,Habilitada,29.94444
1016,2023-10-05 16:56:00,UdeA Caucasia,Habilitada,29.94444
1017,2023-10-05 16:57:00,UdeA Caucasia,Habilitada,29.88889
1018,2023-10-05 16:58:00,UdeA Caucasia,Habilitada,29.94444
1019,2023-10-05 16:59:00,UdeA Caucasia,Habilitada,29.88889
1020,2023-10-05 17:00:00,UdeA Caucasia,Habilitada,29.83333
1021,2023-10-05 17:01:01,UdeA Caucasia,Habilitada,29.88889
1022,2023-10-05 17:02:00,UdeA Caucasia,Habilitada,29.83333
1023,2023-10-05 17:03:00,UdeA Caucasia,Habilitada,29.83333
1024,2023-10-05 17:04:00,UdeA Caucasia,Habilitada,29.77778
1025,2023-10-05 17:05:00,UdeA Caucasia,Habilitada,29.77778
1026,2023-10-05 17:06:00,UdeA Caucasia,Habilitada,29.77778
1027,2023-10-05 17:07:00,UdeA Caucasia,Habilitada,29.72222
1028,2023-10-05 17:08:01,UdeA Caucasia,Habilitada,29.77778
1029,2023-10-05 17:09:00,UdeA Caucasia,Habilitada,29.72222
1030,2023-10-05 17:10:00,UdeA Caucasia,Habilitada,29.66667
1031,2023-10-05 17:11:00,UdeA Caucasia,Habilitada,29.66667
1032,2023-10-05 17:12:00,UdeA Caucasia,Habilitada,29.61111
1033,2023-10-05 17:13:03,UdeA Caucasia,Habilitada,29.61111
1034,2023-10-05 17:14:00,UdeA Caucasia,Habilitada,29.61111
1035,2023-10-05 17:15:00,UdeA Caucasia,Habilitada,29.61111
1036,2023-10-05 17:16:00,UdeA Caucasia,Habilitada,29.61111
1037,2023-10-05 17:17:00,UdeA Caucasia,Habilitada,29.55556
1038,2023-10-05 17:18:00,UdeA Caucasia,Habilitada,29.55556
1039,2023-10-05 17:19:00,UdeA Caucasia,Habilitada,29.55556
1040,2023-10-05 17:20:00,UdeA Caucasia,Habilitada,29.50000
1041,2023-10-05 17:21:00,UdeA Caucasia,Habilitada,29.44444
1042,2023-10-05 17:22:00,UdeA Caucasia,Habilitada,29.44444
1043,2023-10-05 17:23:00,UdeA Caucasia,Habilitada,29.44444
1044,2023-10-05 17:24:00,UdeA Caucasia,Habilitada,29.44444
1045,2023-10-05 17:25:00,UdeA Caucasia,Habilitada,29.38889
1046,2023-10-05 17:26:00,UdeA Caucasia,Habilitada,29.38889
1047,2023-10-05 17:27:00,UdeA Caucasia,Habilitada,29.38889
1048,2023-10-05 17:28:00,UdeA Caucasia,Habilitada,29.38889
1049,2023-10-05 17:29:00,UdeA Caucasia,Habilitada,29.38889
1050,2023-10-05 17:30:00,UdeA Caucasia,Habilitada,29.33333
1051,2023-10-05 17:31:00,UdeA Caucasia,Habilitada,29.38889
1052,2023-10-05 17:32:00,UdeA Caucasia,Habilitada,29.33333
1053,2023-10-05 17:33:00,UdeA Caucasia,Habilitada,29.33333
1054,2023-10-05 17:34:00,UdeA Caucasia,Habilitada,29.33333
1055,2023-10-05 17:35:00,UdeA Caucasia,Habilitada,29.33333
1056,2023-10-05 17:36:00,UdeA Caucasia,Habilitada,29.33333
1057,2023-10-05 17:37:00,UdeA Caucasia,Habilitada,29.33333
1058,2023-10-05 17:38:00,UdeA Caucasia,Habilitada,29.33333
1059,2023-10-05 17:39:00,UdeA Caucasia,Habilitada,29.33333
1060,2023-10-05 17:40:00,UdeA Caucasia,Habilitada,29.33333
1061,2023-10-05 17:41:00,UdeA Caucasia,Habilitada,29.33333
1062,2023-10-05 17:42:00,UdeA Caucasia,Habilitada,29.33333
1063,2023-10-05 17:43:00,UdeA Caucasia,Habilitada,29.33333
1064,2023-10-05 17:44:01,UdeA Caucasia,Habilitada,29.33333
1065,2023-10-05 17:45:00,UdeA Caucasia,Habilitada,29.33333
1066,2023-10-05 17:46:00,UdeA Caucasia,Habilitada,29.27778
1067,2023-10-05 17:47:00,UdeA Caucasia,Habilitada,29.27778
1068,2023-10-05 17:48:02,UdeA Caucasia,Habilitada,29.27778
1069,2023-10-05 17:49:00,UdeA Caucasia,Habilitada,29.27778
1070,2023-10-05 17:50:00,UdeA Caucasia,Habilitada,29.27778
1071,2023-10-05 17:51:00,UdeA Caucasia,Habilitada,29.27778
1072,2023-10-05 17:52:00,UdeA Caucasia,Habilitada,29.27778
1073,2023-10-05 17:53:00,UdeA Caucasia,Habilitada,29.27778
1074,2023-10-05 17:54:00,UdeA Caucasia,Habilitada,29.27778
1075,2023-10-05 17:55:00,UdeA Caucasia,Habilitada,29.22222
1076,2023-10-05 17:56:00,UdeA Caucasia,Habilitada,29.22222
1077,2023-10-05 17:57:00,UdeA Caucasia,Habilitada,29.16667
1078,2023-10-05 17:58:00,UdeA Caucasia,Habilitada,29.22222
1079,2023-10-05 17:59:00,UdeA Caucasia,Habilitada,29.16667
1080,2023-10-05 18:00:00,UdeA Caucasia,Habilitada,29.22222
1081,2023-10-05 18:01:00,UdeA Caucasia,Habilitada,29.16667
1082,2023-10-05 18:02:00,UdeA Caucasia,Habilitada,29.16667
1083,2023-10-05 18:03:00,UdeA Caucasia,Habilitada,29.16667
1084,2023-10-05 18:04:01,UdeA Caucasia,Habilitada,29.16667
1085,2023-10-05 18:05:00,UdeA Caucasia,Habilitada,29.16667
1086,2023-10-05 18:06:01,UdeA Caucasia,Habilitada,29.11111
1087,2023-10-05 18:07:00,UdeA Caucasia,Habilitada,29.11111
1088,2023-10-05 18:08:00,UdeA Caucasia,Habilitada,29.11111
1089,2023-10-05 18:09:00,UdeA Caucasia,Habilitada,29.11111
1090,2023-10-05 18:10:00,UdeA Caucasia,Habilitada,29.11111
1091,2023-10-05 18:11:00,UdeA Caucasia,Habilitada,29.11111
1092,2023-10-05 18:12:00,UdeA Caucasia,Habilitada,29.05556
1093,2023-10-05 18:13:00,UdeA Caucasia,Habilitada,29.11111
1094,2023-10-05 18:14:00,UdeA Caucasia,Habilitada,29.11111
1095,2023-10-05 18:15:00,UdeA Caucasia,Habilitada,29.11111
1096,2023-10-05 18:16:00,UdeA Caucasia,Habilitada,29.05556
1097,2023-10-05 18:17:00,UdeA Caucasia,Habilitada,29.05556
1098,2023-10-05 18:18:00,UdeA Caucasia,Habilitada,29.05556
1099,2023-10-05 18:19:00,UdeA Caucasia,Habilitada,29.11111
1100,2023-10-05 18:20:00,UdeA Caucasia,Habilitada,29.05556
1101,2023-10-05 18:21:00,UdeA Caucasia,Habilitada,29.05556
1102,2023-10-05 18:22:00,UdeA Caucasia,Habilitada,29.05556
1103,2023-10-05 18:23:00,UdeA Caucasia,Habilitada,29.05556
1104,2023-10-05 18:24:00,UdeA Caucasia,Habilitada,29.05556
1105,2023-10-05 18:25:00,UdeA Caucasia,Habilitada,29.00000
1106,2023-10-05 18:26:00,UdeA Caucasia,Habilitada,29.05556
1107,2023-10-05 18:27:00,UdeA Caucasia,Habilitada,29.00000
1108,2023-10-05 18:28:00,UdeA Caucasia,Habilitada,29.00000
1109,2023-10-05 18:29:00,UdeA Caucasia,Habilitada,29.00000
1110,2023-10-05 18:30:00,UdeA Caucasia,Habilitada,29.00000
1111,2023-10-05 18:31:00,UdeA Caucasia,Habilitada,29.00000
1112,2023-10-05 18:32:00,UdeA Caucasia,Habilitada,28.94444
1113,2023-10-05 18:33:00,UdeA Caucasia,Habilitada,29.00000
1114,2023-10-05 18:34:00,UdeA Caucasia,Habilitada,29.00000
1115,2023-10-05 18:35:00,UdeA Caucasia,Habilitada,28.94444
1116,2023-10-05 18:36:00,UdeA Caucasia,Habilitada,29.00000
1117,2023-10-05 18:37:00,UdeA Caucasia,Habilitada,28.94444
1118,2023-10-05 18:38:00,UdeA Caucasia,Habilitada,28.94444
1119,2023-10-05 18:39:00,UdeA Caucasia,Habilitada,28.94444
1120,2023-10-05 18:40:00,UdeA Caucasia,Habilitada,28.94444
1121,2023-10-05 18:41:00,UdeA Caucasia,Habilitada,28.94444
1122,2023-10-05 18:42:01,UdeA Caucasia,Habilitada,28.88889
1123,2023-10-05 18:43:01,UdeA Caucasia,Habilitada,28.88889
1124,2023-10-05 18:44:00,UdeA Caucasia,Habilitada,28.88889
1125,2023-10-05 18:45:00,UdeA Caucasia,Habilitada,28.83333
1126,2023-10-05 18:46:00,UdeA Caucasia,Habilitada,28.77778
1127,2023-10-05 18:47:00,UdeA Caucasia,Habilitada,28.77778
1128,2023-10-05 18:48:00,UdeA Caucasia,Habilitada,28.72222
1129,2023-10-05 18:49:00,UdeA Caucasia,Habilitada,28.66667
1130,2023-10-05 18:50:00,UdeA Caucasia,Habilitada,28.61111
1131,2023-10-05 18:51:00,UdeA Caucasia,Habilitada,28.55556
1132,2023-10-05 18:52:00,UdeA Caucasia,Habilitada,28.50000
1133,2023-10-05 18:53:00,UdeA Caucasia,Habilitada,28.38889
1134,2023-10-05 18:54:00,UdeA Caucasia,Habilitada,28.33333
1135,2023-10-05 18:55:00,UdeA Caucasia,Habilitada,28.27778
1136,2023-10-05 18:56:00,UdeA Caucasia,Habilitada,28.16667
1137,2023-10-05 18:57:00,UdeA Caucasia,Habilitada,28.11111
1138,2023-10-05 18:58:00,UdeA Caucasia,Habilitada,28.05556
1139,2023-10-05 18:59:00,UdeA Caucasia,Habilitada,27.94444
1140,2023-10-05 19:00:00,UdeA Caucasia,Habilitada,27.94444
1141,2023-10-05 19:01:00,UdeA Caucasia,Habilitada,27.88889
1142,2023-10-05 19:02:00,UdeA Caucasia,Habilitada,27.83333
1143,2023-10-05 19:03:00,UdeA Caucasia,Habilitada,27.77778
1144,2023-10-05 19:04:00,UdeA Caucasia,Habilitada,27.77778
1145,2023-10-05 19:05:00,UdeA Caucasia,Habilitada,27.72222
1146,2023-10-05 19:06:00,UdeA Caucasia,Habilitada,27.66667
1147,2023-10-05 19:07:00,UdeA Caucasia,Habilitada,27.66667
1148,2023-10-05 19:08:00,UdeA Caucasia,Habilitada,27.66667
1149,2023-10-05 19:09:01,UdeA Caucasia,Habilitada,27.61111
1150,2023-10-05 19:10:01,UdeA Caucasia,Habilitada,27.61111
1151,2023-10-05 19:11:01,UdeA Caucasia,Habilitada,27.55556
1152,2023-10-05 19:12:01,UdeA Caucasia,Habilitada,27.50000
1153,2023-10-05 19:13:00,UdeA Caucasia,Habilitada,27.50000
1154,2023-10-05 19:14:00,UdeA Caucasia,Habilitada,27.50000
1155,2023-10-05 19:15:00,UdeA Caucasia,Habilitada,27.44444
1156,2023-10-05 19:16:00,UdeA Caucasia,Habilitada,27.44444
1157,2023-10-05 19:17:00,UdeA Caucasia,Habilitada,27.38889
